StudentID,AcademicYear,Term,Subject,Score,ClassLevel
1029,2021,Second Term,Government,42.45169478891986,SS2
1029,2021,Second Term,Civic Education,53.147556127124744,SS2
1029,2021,Second Term,Literature in English,42.03316241663772,SS2
1029,2021,Second Term,Agricultural Science,65.72601661866119,SS2
1029,2021,Second Term,Technical Drawing,95.00411693694909,SS2
1029,2021,Second Term,Further Mathematics,78.94178027185077,SS2
1029,2021,Second Term,Yoruba,93.485297697395,SS2
1029,2021,Third Term,Mathematics,47.785141104641895,SS2
1029,2021,Third Term,English Language,78.38898134301752,SS2
1029,2021,Third Term,Physics,42.099594369549365,SS2
1029,2021,Third Term,Chemistry,88.18225811903186,SS2
1029,2021,Third Term,Biology,98.5946687786143,SS2
1029,2021,Third Term,Economics,53.9949529289128,SS2
1029,2021,Third Term,Government,99.10148615639795,SS2
1029,2021,Third Term,Civic Education,90.49733476761064,SS2
1029,2021,Third Term,Literature in English,50.03201548149215,SS2
1029,2021,Third Term,Agricultural Science,87.52844781283903,SS2
1029,2021,Third Term,Technical Drawing,67.52381040902458,SS2
1029,2021,Third Term,Further Mathematics,98.95750586975245,SS2
1029,2021,Third Term,Yoruba,73.31216266042318,SS2
1029,2022,First Term,Mathematics,90.66674692514432,SS2
1029,2022,First Term,English Language,91.82137864357207,SS2
1029,2022,First Term,Physics,59.546532457540295,SS2
1029,2022,First Term,Chemistry,76.61640075631394,SS2
1029,2022,First Term,Biology,56.11005959664863,SS2
1029,2022,First Term,Economics,99.29351934065859,SS2
1029,2022,First Term,Government,85.20403720609931,SS2
1029,2022,First Term,Civic Education,42.20226874352127,SS2
1029,2022,First Term,Literature in English,48.90005375190469,SS2
1029,2022,First Term,Agricultural Science,40.20215117111873,SS2
1029,2022,First Term,Technical Drawing,51.44161324003999,SS2
1029,2022,First Term,Further Mathematics,88.48744889551999,SS2
1029,2022,First Term,Yoruba,84.33067988913879,SS2
1029,2022,Second Term,Mathematics,67.73528803798499,SS2
1029,2022,Second Term,English Language,78.6272722087599,SS2
1029,2022,Second Term,Physics,80.15936046721603,SS2
1029,2022,Second Term,Chemistry,85.21059141100909,SS2
1029,2022,Second Term,Biology,53.35127766160528,SS2
1029,2022,Second Term,Economics,74.13553351833028,SS2
1029,2022,Second Term,Government,48.81311480996233,SS2
1029,2022,Second Term,Civic Education,88.79793366652223,SS2
1029,2022,Second Term,Literature in English,95.21114659267698,SS2
1029,2022,Second Term,Agricultural Science,66.26474220124459,SS2
1029,2022,Second Term,Technical Drawing,89.8791454588069,SS2
1029,2022,Second Term,Further Mathematics,51.976125952230284,SS2
1029,2022,Second Term,Yoruba,58.94068486946604,SS2
1029,2022,Third Term,Mathematics,93.13783532488321,SS2
1029,2022,Third Term,English Language,40.794832389446015,SS2
1029,2022,Third Term,Physics,93.17083193892802,SS2
1029,2022,Third Term,Chemistry,52.55783607656049,SS2
1029,2022,Third Term,Biology,47.771663628839406,SS2
1029,2022,Third Term,Economics,44.80838021768448,SS2
1029,2022,Third Term,Government,52.07330886310843,SS2
1029,2022,Third Term,Civic Education,43.7692133842422,SS2
1029,2022,Third Term,Literature in English,60.36973330453034,SS2
1029,2022,Third Term,Agricultural Science,64.19238160439835,SS2
1029,2022,Third Term,Technical Drawing,66.2326839638703,SS2
1029,2022,Third Term,Further Mathematics,78.75026189592899,SS2
1029,2022,Third Term,Yoruba,89.92455463807096,SS2
1029,2023,First Term,Mathematics,53.2429791855204,SS2
1029,2023,First Term,English Language,41.05792347822119,SS2
1029,2023,First Term,Physics,95.00401384535795,SS2
1029,2023,First Term,Chemistry,47.262240905878414,SS2
1029,2023,First Term,Biology,92.18260155045104,SS2
1029,2023,First Term,Economics,58.21352204276711,SS2
1029,2023,First Term,Government,89.30611000191351,SS2
1029,2023,First Term,Civic Education,47.850954637579214,SS2
1029,2023,First Term,Literature in English,86.11172820015139,SS2
1029,2023,First Term,Agricultural Science,78.83773771658939,SS2
1029,2023,First Term,Technical Drawing,51.40376891244115,SS2
1029,2023,First Term,Further Mathematics,68.71670560187658,SS2
1029,2023,First Term,Yoruba,85.2515213396508,SS2
1029,2023,Second Term,Mathematics,71.02602316710954,SS2
1029,2023,Second Term,English Language,50.961985189710774,SS2
1029,2023,Second Term,Physics,48.820764773467886,SS2
1029,2023,Second Term,Chemistry,90.76375314284991,SS2
1029,2023,Second Term,Biology,94.99027350426248,SS2
1029,2023,Second Term,Economics,76.9164660508737,SS2
1029,2023,Second Term,Government,96.89917175948594,SS2
1029,2023,Second Term,Civic Education,47.99828444220873,SS2
1029,2023,Second Term,Literature in English,48.25609905557886,SS2
1029,2023,Second Term,Agricultural Science,92.47425781891872,SS2
1029,2023,Second Term,Technical Drawing,55.30990978592192,SS2
1029,2023,Second Term,Further Mathematics,41.547696402664776,SS2
1029,2023,Second Term,Yoruba,64.74658875730279,SS2
1029,2023,Third Term,Mathematics,51.207859704757155,SS2
1029,2023,Third Term,English Language,93.51113304005275,SS2
1029,2023,Third Term,Physics,71.33741329823854,SS2
1029,2023,Third Term,Chemistry,76.65991478913486,SS2
1029,2023,Third Term,Biology,76.94364903682134,SS2
1029,2023,Third Term,Economics,90.01176280941587,SS2
1029,2023,Third Term,Government,95.00924120240245,SS2
1029,2023,Third Term,Civic Education,86.28719516886053,SS2
1029,2023,Third Term,Literature in English,72.97897913699026,SS2
1029,2023,Third Term,Agricultural Science,58.359623399372595,SS2
1029,2023,Third Term,Technical Drawing,95.80893652090913,SS2
1029,2023,Third Term,Further Mathematics,62.09215518932437,SS2
1029,2023,Third Term,Yoruba,62.77595976399991,SS2
1030,2021,First Term,Mathematics,63.04409115404459,SS3
1030,2021,First Term,English Language,71.36133966266233,SS3
1030,2021,First Term,Physics,41.214885462725135,SS3
1030,2021,First Term,Chemistry,45.33857740464728,SS3
1030,2021,First Term,Biology,66.472903708922,SS3
1030,2021,First Term,Economics,84.0325936857057,SS3
1030,2021,First Term,Government,66.73669510479832,SS3
1030,2021,First Term,Civic Education,67.2995716702251,SS3
1030,2021,First Term,Literature in English,68.30867360721004,SS3
1030,2021,First Term,Agricultural Science,57.47911147539777,SS3
1030,2021,First Term,Technical Drawing,73.53300619634116,SS3
1030,2021,First Term,Further Mathematics,43.10482655326821,SS3
1030,2021,First Term,Yoruba,50.61025707528458,SS3
1030,2021,Second Term,Mathematics,62.715155495802804,SS3
1030,2021,Second Term,English Language,50.35642567471558,SS3
1030,2021,Second Term,Physics,94.21025594037141,SS3
1030,2021,Second Term,Chemistry,49.485481200026626,SS3
1030,2021,Second Term,Biology,74.46942054378886,SS3
1030,2021,Second Term,Economics,90.70498849696166,SS3
1030,2021,Second Term,Government,43.37457989846669,SS3
1030,2021,Second Term,Civic Education,92.69275428524581,SS3
1030,2021,Second Term,Literature in English,93.92180080427107,SS3
1030,2021,Second Term,Agricultural Science,95.16652333035856,SS3
1030,2021,Second Term,Technical Drawing,46.62468396453391,SS3
1030,2021,Second Term,Further Mathematics,61.512442733906525,SS3
1030,2021,Second Term,Yoruba,40.949813834808864,SS3
1030,2021,Third Term,Mathematics,43.653980434593606,SS3
1030,2021,Third Term,English Language,88.36557291819528,SS3
1030,2021,Third Term,Physics,46.03618855460431,SS3
1030,2021,Third Term,Chemistry,82.80981316718322,SS3
1030,2021,Third Term,Biology,71.41600878093504,SS3
1030,2021,Third Term,Economics,58.863598580355735,SS3
1030,2021,Third Term,Government,96.7546165329827,SS3
1030,2021,Third Term,Civic Education,47.131411914981015,SS3
1030,2021,Third Term,Literature in English,41.04288996329858,SS3
1030,2021,Third Term,Agricultural Science,75.22449910190673,SS3
1030,2021,Third Term,Technical Drawing,71.4758932061584,SS3
1030,2021,Third Term,Further Mathematics,44.23253691868997,SS3
1030,2021,Third Term,Yoruba,57.646108320046025,SS3
1030,2022,First Term,Mathematics,83.02394046367678,SS3
1030,2022,First Term,English Language,60.1328251469455,SS3
1030,2022,First Term,Physics,99.89845036997899,SS3
1030,2022,First Term,Chemistry,81.73496274084258,SS3
1030,2022,First Term,Biology,62.040588933746754,SS3
1030,2022,First Term,Economics,90.861204955152,SS3
1030,2022,First Term,Government,96.73009632559314,SS3
1030,2022,First Term,Civic Education,71.17744924698795,SS3
1030,2022,First Term,Literature in English,92.69393086187449,SS3
1030,2022,First Term,Agricultural Science,41.47470821717982,SS3
1030,2022,First Term,Technical Drawing,59.545432297580625,SS3
1030,2022,First Term,Further Mathematics,94.80866278064435,SS3
1030,2022,First Term,Yoruba,80.70980093349968,SS3
1030,2022,Second Term,Mathematics,76.309379774906,SS3
1030,2022,Second Term,English Language,89.24835507972344,SS3
1030,2022,Second Term,Physics,82.67709397903248,SS3
1030,2022,Second Term,Chemistry,59.32736501216682,SS3
1030,2022,Second Term,Biology,60.04804297305493,SS3
1030,2022,Second Term,Economics,95.99623112700726,SS3
1030,2022,Second Term,Government,88.65580038065502,SS3
1030,2022,Second Term,Civic Education,88.37795033875219,SS3
1030,2022,Second Term,Literature in English,45.20529078447573,SS3
1030,2022,Second Term,Agricultural Science,52.44307706107694,SS3
1030,2022,Second Term,Technical Drawing,93.60771208212824,SS3
1030,2022,Second Term,Further Mathematics,89.96976125341516,SS3
1030,2022,Second Term,Yoruba,85.7101010653075,SS3
1030,2022,Third Term,Mathematics,78.52326231319566,SS3
1030,2022,Third Term,English Language,50.33897176652513,SS3
1030,2022,Third Term,Physics,54.61325636765703,SS3
1030,2022,Third Term,Chemistry,93.59734555479412,SS3
1030,2022,Third Term,Biology,94.88760640056327,SS3
1030,2022,Third Term,Economics,90.52360219989404,SS3
1030,2022,Third Term,Government,45.8630237585683,SS3
1030,2022,Third Term,Civic Education,77.86704867679707,SS3
1030,2022,Third Term,Literature in English,47.17245159085821,SS3
1030,2022,Third Term,Agricultural Science,69.67487139394987,SS3
1030,2022,Third Term,Technical Drawing,49.74634109178062,SS3
1030,2022,Third Term,Further Mathematics,77.53758125631396,SS3
1030,2022,Third Term,Yoruba,59.28582269190119,SS3
1030,2023,First Term,Mathematics,69.41036186628062,SS3
1030,2023,First Term,English Language,76.33276324079233,SS3
1030,2023,First Term,Physics,75.38006962603671,SS3
1030,2023,First Term,Chemistry,69.2617991970308,SS3
1030,2023,First Term,Biology,64.3717749187824,SS3
1030,2023,First Term,Economics,67.71490814458791,SS3
1030,2023,First Term,Government,84.55748681691608,SS3
1030,2023,First Term,Civic Education,97.9007312997418,SS3
1030,2023,First Term,Literature in English,81.19836337284619,SS3
1030,2023,First Term,Agricultural Science,99.07378062566954,SS3
1030,2023,First Term,Technical Drawing,76.70571369997926,SS3
1030,2023,First Term,Further Mathematics,84.54527130473184,SS3
1030,2023,First Term,Yoruba,43.583359358016764,SS3
1030,2023,Second Term,Mathematics,51.50296066379195,SS3
1030,2023,Second Term,English Language,84.91548749944721,SS3
1030,2023,Second Term,Physics,92.5520627391994,SS3
1030,2023,Second Term,Chemistry,53.188310027266326,SS3
1030,2023,Second Term,Biology,95.09741253578987,SS3
1030,2023,Second Term,Economics,60.572372162631865,SS3
1030,2023,Second Term,Government,67.62512792750658,SS3
1030,2023,Second Term,Civic Education,91.73881964057216,SS3
1030,2023,Second Term,Literature in English,74.06313186686705,SS3
1030,2023,Second Term,Agricultural Science,65.5754549373487,SS3
1030,2023,Second Term,Technical Drawing,93.85084524667468,SS3
1030,2023,Second Term,Further Mathematics,61.15728708272498,SS3
1030,2023,Second Term,Yoruba,92.59683422153557,SS3
1030,2023,Third Term,Mathematics,55.61950586022451,SS3
1030,2023,Third Term,English Language,77.19521035347555,SS3
1030,2023,Third Term,Physics,98.3304781901549,SS3
1030,2023,Third Term,Chemistry,85.12516215230997,SS3
1030,2023,Third Term,Biology,66.8005879048886,SS3
1030,2023,Third Term,Economics,99.10072557114842,SS3
1030,2023,Third Term,Government,45.10364559770882,SS3
1030,2023,Third Term,Civic Education,64.28931040438042,SS3
1030,2023,Third Term,Literature in English,95.13538211049223,SS3
1030,2023,Third Term,Agricultural Science,74.24829392396538,SS3
1030,2023,Third Term,Technical Drawing,93.43324312549936,SS3
1030,2023,Third Term,Further Mathematics,54.25881638329594,SS3
1030,2023,Third Term,Yoruba,61.60752671706466,SS3
1031,2021,First Term,Mathematics,48.490493994954946,SS3
1031,2021,First Term,English Language,45.28936236347962,SS3
1031,2021,First Term,Physics,73.85484204769119,SS3
1031,2021,First Term,Chemistry,67.16260767896556,SS3
1031,2021,First Term,Biology,99.0412748507418,SS3
1031,2021,First Term,Economics,94.10169896390171,SS3
1031,2021,First Term,Government,69.33957962066359,SS3
1031,2021,First Term,Civic Education,73.10265138524052,SS3
1031,2021,First Term,Literature in English,68.94105576192726,SS3
1031,2021,First Term,Agricultural Science,88.92863396381219,SS3
1031,2021,First Term,Technical Drawing,58.77536837109714,SS3
1031,2021,First Term,Further Mathematics,81.39562615218135,SS3
1031,2021,First Term,Yoruba,92.09232994822688,SS3
1031,2021,Second Term,Mathematics,59.546687795957,SS3
1031,2021,Second Term,English Language,91.12208346196388,SS3
1031,2021,Second Term,Physics,90.27801772325938,SS3
1031,2021,Second Term,Chemistry,88.33507552787962,SS3
1031,2021,Second Term,Biology,65.71714763924193,SS3
1031,2021,Second Term,Economics,65.29230713260075,SS3
1031,2021,Second Term,Government,74.98115680429956,SS3
1031,2021,Second Term,Civic Education,48.5423311398594,SS3
1031,2021,Second Term,Literature in English,53.149651681024835,SS3
1031,2021,Second Term,Agricultural Science,45.14101088560567,SS3
1031,2021,Second Term,Technical Drawing,45.083282060547965,SS3
1031,2021,Second Term,Further Mathematics,87.78805942811897,SS3
1031,2021,Second Term,Yoruba,41.02209140915569,SS3
1031,2021,Third Term,Mathematics,60.38024966273685,SS3
1031,2021,Third Term,English Language,46.07895732714815,SS3
1031,2021,Third Term,Physics,65.06010258726195,SS3
1031,2021,Third Term,Chemistry,84.43061684615722,SS3
1031,2021,Third Term,Biology,98.76986782762361,SS3
1031,2021,Third Term,Economics,83.7451120494716,SS3
1031,2021,Third Term,Government,96.30313757555244,SS3
1031,2021,Third Term,Civic Education,77.26993282804561,SS3
1031,2021,Third Term,Literature in English,83.41349542410902,SS3
1031,2021,Third Term,Agricultural Science,58.88490141802524,SS3
1031,2021,Third Term,Technical Drawing,54.132759137522626,SS3
1031,2021,Third Term,Further Mathematics,97.90838542325969,SS3
1031,2021,Third Term,Yoruba,51.551520874250684,SS3
1031,2022,First Term,Mathematics,82.03798495548374,SS3
1031,2022,First Term,English Language,69.09090797032498,SS3
1031,2022,First Term,Physics,52.625220642865145,SS3
1031,2022,First Term,Chemistry,82.25576406535085,SS3
1031,2022,First Term,Biology,48.83943483033133,SS3
1031,2022,First Term,Economics,66.71829125912302,SS3
1031,2022,First Term,Government,68.47582030380067,SS3
1031,2022,First Term,Civic Education,54.234815618347795,SS3
1031,2022,First Term,Literature in English,93.64386909385098,SS3
1031,2022,First Term,Agricultural Science,70.0750722517922,SS3
1031,2022,First Term,Technical Drawing,62.51577201172373,SS3
1031,2022,First Term,Further Mathematics,47.981338705392076,SS3
1031,2022,First Term,Yoruba,83.26959127917053,SS3
1031,2022,Second Term,Mathematics,93.33371032810662,SS3
1031,2022,Second Term,English Language,63.38197352250641,SS3
1031,2022,Second Term,Physics,80.14523873387279,SS3
1031,2022,Second Term,Chemistry,72.44743505342016,SS3
1031,2022,Second Term,Biology,76.80896327500133,SS3
1031,2022,Second Term,Economics,47.50167710677202,SS3
1031,2022,Second Term,Government,75.20480094255502,SS3
1031,2022,Second Term,Civic Education,86.61662896661579,SS3
1031,2022,Second Term,Literature in English,74.80545019375128,SS3
1031,2022,Second Term,Agricultural Science,54.381118527318264,SS3
1031,2022,Second Term,Technical Drawing,50.78412990160399,SS3
1031,2022,Second Term,Further Mathematics,73.65585521535218,SS3
1031,2022,Second Term,Yoruba,73.52844716390894,SS3
1031,2022,Third Term,Mathematics,58.18865688236002,SS3
1031,2022,Third Term,English Language,87.55581802497073,SS3
1031,2022,Third Term,Physics,69.27923576571555,SS3
1031,2022,Third Term,Chemistry,62.87107168084479,SS3
1031,2022,Third Term,Biology,84.52728126463812,SS3
1031,2022,Third Term,Economics,50.57656948932944,SS3
1031,2022,Third Term,Government,86.81380296260556,SS3
1031,2022,Third Term,Civic Education,94.05952305274008,SS3
1031,2022,Third Term,Literature in English,62.21455311751822,SS3
1031,2022,Third Term,Agricultural Science,80.09134622995617,SS3
1031,2022,Third Term,Technical Drawing,85.51987371371325,SS3
1031,2022,Third Term,Further Mathematics,65.41120503055585,SS3
1031,2022,Third Term,Yoruba,56.77555651563838,SS3
1031,2023,First Term,Mathematics,43.47442502482472,SS3
1031,2023,First Term,English Language,84.84459500899705,SS3
1031,2023,First Term,Physics,83.1020879292659,SS3
1031,2023,First Term,Chemistry,97.83585103157796,SS3
1031,2023,First Term,Biology,42.50799702383344,SS3
1031,2023,First Term,Economics,70.42389157144385,SS3
1031,2023,First Term,Government,49.2755200824848,SS3
1031,2023,First Term,Civic Education,95.70703207003965,SS3
1031,2023,First Term,Literature in English,52.94189556926962,SS3
1031,2023,First Term,Agricultural Science,90.44372098104239,SS3
1031,2023,First Term,Technical Drawing,62.067113310081794,SS3
1031,2023,First Term,Further Mathematics,60.49334252768511,SS3
1031,2023,First Term,Yoruba,45.88867593133417,SS3
1031,2023,Second Term,Mathematics,58.42579534847974,SS3
1031,2023,Second Term,English Language,46.01236125722072,SS3
1031,2023,Second Term,Physics,88.36786357998531,SS3
1031,2023,Second Term,Chemistry,47.1820725044758,SS3
1031,2023,Second Term,Biology,49.5552142413426,SS3
1031,2023,Second Term,Economics,43.98627007938046,SS3
1031,2023,Second Term,Government,66.56510207548938,SS3
1031,2023,Second Term,Civic Education,56.17619789348714,SS3
1031,2023,Second Term,Literature in English,67.3516583776387,SS3
1031,2023,Second Term,Agricultural Science,40.208569536409314,SS3
1031,2023,Second Term,Technical Drawing,82.55818686566285,SS3
1031,2023,Second Term,Further Mathematics,44.20883363121838,SS3
1031,2023,Second Term,Yoruba,83.32848193266736,SS3
1031,2023,Third Term,Mathematics,71.60453912764751,SS3
1031,2023,Third Term,English Language,96.7973608083835,SS3
1031,2023,Third Term,Physics,64.76200879547577,SS3
1031,2023,Third Term,Chemistry,55.89215385228859,SS3
1031,2023,Third Term,Biology,81.22673459593187,SS3
1031,2023,Third Term,Economics,46.30485903490523,SS3
1031,2023,Third Term,Government,84.31706346303585,SS3
1031,2023,Third Term,Civic Education,43.620805369740694,SS3
1031,2023,Third Term,Literature in English,72.16495078743088,SS3
1031,2023,Third Term,Agricultural Science,59.53350719402759,SS3
1031,2023,Third Term,Technical Drawing,72.74520020085937,SS3
1031,2023,Third Term,Further Mathematics,60.903099150952954,SS3
1031,2023,Third Term,Yoruba,75.49290444271817,SS3
1032,2021,First Term,Mathematics,77.5638090495685,SS2
1032,2021,First Term,English Language,90.70895903261888,SS2
1032,2021,First Term,Physics,52.93198075878118,SS2
1032,2021,First Term,Chemistry,42.05762063571749,SS2
1032,2021,First Term,Biology,69.70977733730759,SS2
1032,2021,First Term,Economics,53.12029579646515,SS2
1032,2021,First Term,Government,87.87879379762613,SS2
1032,2021,First Term,Civic Education,97.91572824418226,SS2
1032,2021,First Term,Literature in English,68.96387302223033,SS2
1032,2021,First Term,Agricultural Science,61.3839874075872,SS2
1032,2021,First Term,Technical Drawing,85.55807882338068,SS2
1032,2021,First Term,Further Mathematics,62.72119926857681,SS2
1032,2021,First Term,Yoruba,85.96302118042357,SS2
1032,2021,Second Term,Mathematics,85.25560956605426,SS2
1032,2021,Second Term,English Language,85.65003488594522,SS2
1032,2021,Second Term,Physics,46.35762263690556,SS2
1032,2021,Second Term,Chemistry,92.33628931296604,SS2
1032,2021,Second Term,Biology,59.03786402029063,SS2
1032,2021,Second Term,Economics,75.89847793818159,SS2
1032,2021,Second Term,Government,58.51185359391046,SS2
1032,2021,Second Term,Civic Education,95.44004237387159,SS2
1032,2021,Second Term,Literature in English,97.33248971726468,SS2
1032,2021,Second Term,Agricultural Science,50.57046618122679,SS2
1032,2021,Second Term,Technical Drawing,78.05609348915578,SS2
1032,2021,Second Term,Further Mathematics,71.86941884821917,SS2
1032,2021,Second Term,Yoruba,83.27414475029786,SS2
1032,2021,Third Term,Mathematics,84.08545228178869,SS2
1032,2021,Third Term,English Language,60.80148676195141,SS2
1032,2021,Third Term,Physics,54.538997489154866,SS2
1032,2021,Third Term,Chemistry,61.00821553732688,SS2
1032,2021,Third Term,Biology,54.25333516042438,SS2
1032,2021,Third Term,Economics,75.62200809860241,SS2
1032,2021,Third Term,Government,49.35269347012522,SS2
1032,2021,Third Term,Civic Education,80.61690099410161,SS2
1032,2021,Third Term,Literature in English,60.563099657483825,SS2
1032,2021,Third Term,Agricultural Science,41.30401209843803,SS2
1032,2021,Third Term,Technical Drawing,63.83632446066005,SS2
1032,2021,Third Term,Further Mathematics,65.62205439759076,SS2
1032,2021,Third Term,Yoruba,74.13995928723216,SS2
1032,2022,First Term,Mathematics,51.61319116986175,SS2
1032,2022,First Term,English Language,69.61978626818096,SS2
1032,2022,First Term,Physics,63.75801669388568,SS2
1032,2022,First Term,Chemistry,51.669633002103325,SS2
1032,2022,First Term,Biology,73.5774003704158,SS2
1032,2022,First Term,Economics,74.00553480751942,SS2
1032,2022,First Term,Government,69.97498136659357,SS2
1032,2022,First Term,Civic Education,78.73177210749832,SS2
1032,2022,First Term,Literature in English,76.56860835887232,SS2
1032,2022,First Term,Agricultural Science,79.12421804593825,SS2
1032,2022,First Term,Technical Drawing,93.49864073982651,SS2
1032,2022,First Term,Further Mathematics,91.1131862075903,SS2
1032,2022,First Term,Yoruba,74.22464120334729,SS2
1032,2022,Second Term,Mathematics,54.04866118329344,SS2
1032,2022,Second Term,English Language,46.03793400185292,SS2
1032,2022,Second Term,Physics,40.69441014624889,SS2
1032,2022,Second Term,Chemistry,73.84035056732178,SS2
1032,2022,Second Term,Biology,99.95471110971005,SS2
1032,2022,Second Term,Economics,99.97445217119645,SS2
1032,2022,Second Term,Government,53.86459121669688,SS2
1032,2022,Second Term,Civic Education,57.063346853031554,SS2
1032,2022,Second Term,Literature in English,48.49353989779885,SS2
1032,2022,Second Term,Agricultural Science,82.82550014136201,SS2
1032,2022,Second Term,Technical Drawing,48.105241006485926,SS2
1032,2022,Second Term,Further Mathematics,42.388735517557755,SS2
1032,2022,Second Term,Yoruba,90.57217706122766,SS2
1032,2022,Third Term,Mathematics,44.045282726016524,SS2
1032,2022,Third Term,English Language,84.93358666549302,SS2
1032,2022,Third Term,Physics,48.25013051092264,SS2
1032,2022,Third Term,Chemistry,78.05760287622923,SS2
1032,2022,Third Term,Biology,55.06249982027211,SS2
1032,2022,Third Term,Economics,67.16977596273273,SS2
1032,2022,Third Term,Government,85.98947341386723,SS2
1032,2022,Third Term,Civic Education,64.09386714978544,SS2
1032,2022,Third Term,Literature in English,73.88833241722787,SS2
1032,2022,Third Term,Agricultural Science,96.96162390418428,SS2
1032,2022,Third Term,Technical Drawing,78.21766044972287,SS2
1032,2022,Third Term,Further Mathematics,88.2676681562141,SS2
1032,2022,Third Term,Yoruba,47.401734574267294,SS2
1032,2023,First Term,Mathematics,55.609800177573455,SS2
1032,2023,First Term,English Language,63.118885352356806,SS2
1032,2023,First Term,Physics,80.69883240077247,SS2
1032,2023,First Term,Chemistry,57.896696481654615,SS2
1032,2023,First Term,Biology,41.845271650878665,SS2
1032,2023,First Term,Economics,47.718723424761905,SS2
1032,2023,First Term,Government,89.83265042080647,SS2
1032,2023,First Term,Civic Education,84.75546160762894,SS2
1032,2023,First Term,Literature in English,41.89270826525163,SS2
1032,2023,First Term,Agricultural Science,80.96723084276906,SS2
1032,2023,First Term,Technical Drawing,86.38958584875533,SS2
1032,2023,First Term,Further Mathematics,65.89118292972627,SS2
1032,2023,First Term,Yoruba,86.79457842770009,SS2
1032,2023,Second Term,Mathematics,49.50343258846702,SS2
1032,2023,Second Term,English Language,90.82905128874104,SS2
1032,2023,Second Term,Physics,40.78183650196806,SS2
1032,2023,Second Term,Chemistry,70.19591441140233,SS2
1032,2023,Second Term,Biology,70.69512055321803,SS2
1032,2023,Second Term,Economics,46.819970431739854,SS2
1032,2023,Second Term,Government,41.722222318005976,SS2
1032,2023,Second Term,Civic Education,42.45289468786878,SS2
1032,2023,Second Term,Literature in English,93.85494189471359,SS2
1032,2023,Second Term,Agricultural Science,86.80256665596721,SS2
1032,2023,Second Term,Technical Drawing,69.06166679076664,SS2
1032,2023,Second Term,Further Mathematics,99.22592172466513,SS2
1032,2023,Second Term,Yoruba,48.47652016840367,SS2
1032,2023,Third Term,Mathematics,46.52351237702748,SS2
1032,2023,Third Term,English Language,56.24870177517154,SS2
1032,2023,Third Term,Physics,42.38068860768462,SS2
1032,2023,Third Term,Chemistry,74.08935113542374,SS2
1032,2023,Third Term,Biology,99.64231570692677,SS2
1032,2023,Third Term,Economics,91.80692216365112,SS2
1032,2023,Third Term,Government,93.00749410175413,SS2
1032,2023,Third Term,Civic Education,68.959676709037,SS2
1032,2023,Third Term,Literature in English,48.55040321099868,SS2
1032,2023,Third Term,Agricultural Science,46.83391674165195,SS2
1032,2023,Third Term,Technical Drawing,56.822265358164444,SS2
1032,2023,Third Term,Further Mathematics,55.96070000400472,SS2
1032,2023,Third Term,Yoruba,51.17888174777558,SS2
1033,2021,First Term,Mathematics,91.9663328505903,SS3
1033,2021,First Term,English Language,93.0477359916412,SS3
1033,2021,First Term,Physics,55.35502816654956,SS3
1033,2021,First Term,Chemistry,92.57696272131547,SS3
1033,2021,First Term,Biology,52.229518025405405,SS3
1033,2021,First Term,Economics,57.39352745949151,SS3
1033,2021,First Term,Government,94.74839241772398,SS3
1033,2021,First Term,Civic Education,46.15522534536058,SS3
1033,2021,First Term,Literature in English,46.351972632520315,SS3
1033,2021,First Term,Agricultural Science,83.79172119488476,SS3
1033,2021,First Term,Technical Drawing,54.48572048945709,SS3
1033,2021,First Term,Further Mathematics,55.41868328072387,SS3
1033,2021,First Term,Yoruba,99.78078626396615,SS3
1033,2021,Second Term,Mathematics,52.915881261344474,SS3
1033,2021,Second Term,English Language,63.89358523755512,SS3
1033,2021,Second Term,Physics,57.35831537544252,SS3
1033,2021,Second Term,Chemistry,96.66131076879668,SS3
1033,2021,Second Term,Biology,53.78363021790273,SS3
1033,2021,Second Term,Economics,82.81574265305493,SS3
1033,2021,Second Term,Government,84.34993502173207,SS3
1033,2021,Second Term,Civic Education,97.28816088802128,SS3
1033,2021,Second Term,Literature in English,83.01985733464727,SS3
1033,2021,Second Term,Agricultural Science,85.77103276073824,SS3
1033,2021,Second Term,Technical Drawing,84.54771664292461,SS3
1033,2021,Second Term,Further Mathematics,54.2028554727997,SS3
1033,2021,Second Term,Yoruba,96.57456377187583,SS3
1033,2021,Third Term,Mathematics,45.8974573696979,SS3
1033,2021,Third Term,English Language,95.02046878288918,SS3
1033,2021,Third Term,Physics,50.07698718910296,SS3
1033,2021,Third Term,Chemistry,57.63536524785561,SS3
1033,2021,Third Term,Biology,90.58554655691145,SS3
1033,2021,Third Term,Economics,96.11283961297252,SS3
1033,2021,Third Term,Government,97.19461887829443,SS3
1033,2021,Third Term,Civic Education,52.11927009237425,SS3
1033,2021,Third Term,Literature in English,42.59751965209038,SS3
1033,2021,Third Term,Agricultural Science,66.23201394657796,SS3
1033,2021,Third Term,Technical Drawing,89.84751988345963,SS3
1033,2021,Third Term,Further Mathematics,46.74938895588449,SS3
1033,2021,Third Term,Yoruba,76.79221423322406,SS3
1033,2022,First Term,Mathematics,78.03926629917113,SS3
1033,2022,First Term,English Language,67.08458219024763,SS3
1033,2022,First Term,Physics,93.76477150828171,SS3
1033,2022,First Term,Chemistry,46.789183248907406,SS3
1033,2022,First Term,Biology,73.73880044895805,SS3
1033,2022,First Term,Economics,41.896518686097124,SS3
